iso3,value,value.sd,quantity
PNG,95378.5414334654,34723.4626436685,LYnewnotx2020
PNG,138638.015770941,49922.1268065767,LYnewnotx2020
PNG,52346.5157507098,18500.3287140156,LYnewnotx2020
PNG,131609.017320412,47322.3146630149,LYnewnotx2020
PNG,188834.824302754,69467.0254764508,LYnewnotx2020
PNG,210805.513587853,77312.4930418252,LYnewnotx2020
PNG,141790.512289107,31962.5899952706,LYnewnotx2020
PNG,126034.199004401,29135.4993872882,LYnewnotx2020
PNG,134515.129221761,31004.315904818,LYnewnotx2020
PNG,123761.997677074,28341.6762143872,LYnewnotx2020
PNG,118746.114441967,27597.243083325,LYnewnotx2020
PNG,122416.630557182,27543.6356281189,LYnewnotx2020
PNG,123163.781240556,27509.9967979566,LYnewnotx2020
PNG,99316.7589304129,22172.1648607726,LYnewnotx2020
PNG,106642.242974121,24474.8952237032,LYnewnotx2020
PNG,116080.744538716,25961.5980184431,LYnewnotx2020
PNG,100430.55726763,22335.1839452428,LYnewnotx2020
PNG,90278.8016716568,20017.2085349127,LYnewnotx2020
PNG,59659.9950450021,13047.1777415618,LYnewnotx2020
PNG,48791.9658266166,7391.68991253516,LYnewnotx2020
PNG,29739.2771165262,2952.85954946859,LYnewnotx2020
PNG,28422.8909850155,2947.89068361203,LYnewnotx2020
PNG,23259.4031581505,2420.63028257956,LYnewnotx2020
PNG,21622.8211612369,2244.51541240592,LYnewnotx2020
PNG,15355.2013752923,1578.19301317338,LYnewnotx2020
PNG,9256.61118007051,1577.79803782466,LYnewnotx2020
POL,59897.0461380134,4802.15778379495,LYnewnotx2020
POL,55603.4456917954,4482.39891814841,LYnewnotx2020
POL,54348.322784026,4415.50108710306,LYnewnotx2020
POL,53373.0150284157,4371.33672120688,LYnewnotx2020
POL,51019.8587812014,4204.28238465537,LYnewnotx2020
POL,48713.3088913409,4026.9502506314,LYnewnotx2020
POL,46029.1738118869,3815.45058685478,LYnewnotx2020
POL,43832.320663465,3631.33652350619,LYnewnotx2020
POL,40851.986885999,3374.55128075631,LYnewnotx2020
POL,35433.3386625985,2918.64360146216,LYnewnotx2020
POL,35110.2195513498,2889.44321110117,LYnewnotx2020
POL,35650.339148293,2943.50926352049,LYnewnotx2020
POL,35527.8226965381,2945.73074583512,LYnewnotx2020
POL,35855.7564006098,2983.84823344364,LYnewnotx2020
POL,35169.3110785561,2932.72923549003,LYnewnotx2020
POL,25901.6822827373,2061.72922305798,LYnewnotx2020
POL,24179.8875874404,1922.37841548309,LYnewnotx2020
POL,25741.8545286841,2110.53969151604,LYnewnotx2020
POL,23921.6981014108,1957.0748530359,LYnewnotx2020
POL,12363.184795811,929.73693892973,LYnewnotx2020
POL,14868.7307838631,1128.78362299412,LYnewnotx2020
POL,12962.936841374,986.844557620902,LYnewnotx2020
POL,13205.1879808473,1007.8321193191,LYnewnotx2020
POL,12461.0312470378,952.682804673196,LYnewnotx2020
POL,8365.67427633877,640.23380265475,LYnewnotx2020
POL,7408.40711721483,567.349626413362,LYnewnotx2020
POL,7015.54028138981,538.340879274663,LYnewnotx2020
POL,6677.80084074059,513.202178150669,LYnewnotx2020
POL,5788.04546823375,445.18733585613,LYnewnotx2020
POL,5731.38386143034,440.875667085256,LYnewnotx2020
POL,5214.85823934351,400.866067300576,LYnewnotx2020
POL,5096.96649683062,391.777402490902,LYnewnotx2020
POL,4254.91929957242,326.739624260158,LYnewnotx2020
POL,3911.03992428491,299.796144135066,LYnewnotx2020
POL,3182.84339968923,243.382875622003,LYnewnotx2020
POL,2795.98866566553,213.178648367366,LYnewnotx2020
POL,2365.54087213264,179.943990474506,LYnewnotx2020
POL,1747.09991981014,132.518979114063,LYnewnotx2020
POL,1243.74192626331,94.0171343209958,LYnewnotx2020
POL,1323.54482293494,109.481708222624,LYnewnotx2020
PRI,1001.03820033761,74.4133177467397,LYnewnotx2020
PRI,751.062668734731,56.0100442839774,LYnewnotx2020
PRI,678.40377022657,50.7708289992593,LYnewnotx2020
PRI,645.092198551072,48.4087854769333,LYnewnotx2020
PRI,592.933326219166,44.5769250692659,LYnewnotx2020
PRI,474.688854693585,35.7354147667814,LYnewnotx2020
PRI,508.192384922009,38.4312417987496,LYnewnotx2020
PRI,419.504747428988,31.8317101850377,LYnewnotx2020
PRI,378.376195252903,28.8194802554937,LYnewnotx2020
PRI,419.971566007043,32.0115675868934,LYnewnotx2020
PRI,207.662735773571,15.8438311252589,LYnewnotx2020
PRI,321.158595994581,24.6756079154489,LYnewnotx2020
PRI,317.154704239713,24.3898002393042,LYnewnotx2020
PRI,330.465784451684,25.4768386825021,LYnewnotx2020
PRI,343.282378717941,26.4360368399657,LYnewnotx2020
PRI,329.934088742475,25.4817656367924,LYnewnotx2020
PRI,274.670397873539,21.2637866943231,LYnewnotx2020
PRI,310.734854479255,24.0786270083294,LYnewnotx2020
PRI,240.622316891035,18.6812898069645,LYnewnotx2020
PRI,227.765679591743,17.61986693266,LYnewnotx2020
PRI,199.542142717754,15.4872699750579,LYnewnotx2020
PRI,142.048413889865,11.0438220166348,LYnewnotx2020
PRI,152.524406380025,11.8710920524272,LYnewnotx2020
PRI,105.512582589616,8.21344874419821,LYnewnotx2020
PRI,115.422065448067,8.97667461190556,LYnewnotx2020
PRI,111.032275117434,8.62029550214703,LYnewnotx2020
PRI,112.564202721142,8.74010915368263,LYnewnotx2020
PRI,71.5205933994278,5.5496732197489,LYnewnotx2020
PRI,84.7522055119305,6.56673016285039,LYnewnotx2020
PRI,47.9190520734579,3.70489961632061,LYnewnotx2020
PRI,59.7984051461961,4.61154908736942,LYnewnotx2020
PRI,36.9876692696106,2.84767023989781,LYnewnotx2020
PRI,46.7124612709363,3.58954273767357,LYnewnotx2020
PRI,26.9571435898223,2.0669472933425,LYnewnotx2020
PRI,24.0497842438962,1.83932325928025,LYnewnotx2020
PRI,24.013609310415,1.83111023509871,LYnewnotx2020
PRI,25.4738299795059,1.93776857391318,LYnewnotx2020
PRI,12.4526505976832,0.944480459196424,LYnewnotx2020
PRI,6.34268317868414,0.479425019735982,LYnewnotx2020
PRI,2.15479726285713,0.151832567164515,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,0,0,LYnewnotx2020
PRK,34541.4906939034,7361.81881019449,LYnewnotx2020
PRK,68176.2126868544,14552.4103258737,LYnewnotx2020
PRK,100800.088625515,21585.3720528257,LYnewnotx2020
PRK,132385.9258973,28485.0726593631,LYnewnotx2020
PRK,162638.67238021,35166.9899514557,LYnewnotx2020
PRK,191160.85036751,41471.084892748,LYnewnotx2020
PRK,218061.96779626,47339.0688147161,LYnewnotx2020
PRK,243393.071534599,52756.3789669289,LYnewnotx2020
PRK,267221.914102537,57706.8093472125,LYnewnotx2020
PRK,24909.2966441109,5053.28471789519,LYnewnotx2020
PRK,260999.354267859,53161.0336257541,LYnewnotx2020
PRK,777415.007833487,56958.6586187586,LYnewnotx2020
PRK,806224.211422182,51649.1042296084,LYnewnotx2020
PRK,694025.928274534,54325.5648854739,LYnewnotx2020
PRK,600252.875338136,42964.1230067223,LYnewnotx2020
PRK,621524.265814551,44779.2122092954,LYnewnotx2020
PRK,614849.80282866,42146.5274268207,LYnewnotx2020
PRK,570084.954283614,42071.464916019,LYnewnotx2020
PRK,447217.8872934,30317.8585888589,LYnewnotx2020
PRK,337859.226675655,24616.7025901195,LYnewnotx2020
PRK,292755.898038773,20237.3060441165,LYnewnotx2020
PRK,230910.363280144,16303.5752621353,LYnewnotx2020
PRK,182853.025767093,13318.8087771893,LYnewnotx2020
PRK,164551.544724386,11963.9674118888,LYnewnotx2020
PRK,127882.308375453,9227.60941665549,LYnewnotx2020
PRK,93044.2026883394,6667.06053769892,LYnewnotx2020
PRK,52150.4160233347,3588.73569179394,LYnewnotx2020
PRK,47199.4068713334,3380.68217707193,LYnewnotx2020
PRK,64476.4014380667,4558.53603687921,LYnewnotx2020
PRK,68015.8133995529,4842.67967014684,LYnewnotx2020
PRK,43332.9904166763,3799.14545080482,LYnewnotx2020
PRT,14014.0531460249,1197.81085662861,LYnewnotx2020
PRT,14755.8805440524,1264.22997364245,LYnewnotx2020
PRT,14836.3450997284,1274.2487118882,LYnewnotx2020
PRT,14270.3851567727,1228.35272523798,LYnewnotx2020
PRT,13918.9883273109,1199.64300315349,LYnewnotx2020
PRT,13816.2025445533,1191.20965420553,LYnewnotx2020
PRT,13191.9469593785,1138.24180049847,LYnewnotx2020
PRT,14025.0662174289,1209.91459484083,LYnewnotx2020
PRT,12449.6458368411,1072.98912511279,LYnewnotx2020
PRT,12900.41589553,1110.54850991108,LYnewnotx2020
PRT,11843.9306006008,1016.28013783678,LYnewnotx2020
PRT,11159.8284609173,953.719446636146,LYnewnotx2020
PRT,10760.3602035177,913.47010536051,LYnewnotx2020
PRT,9545.90323361331,802.972501529288,LYnewnotx2020
PRT,9437.26215565474,785.303009498265,LYnewnotx2020
PRT,7075.61264347968,563.116987867279,LYnewnotx2020
PRT,6590.41780402436,521.195407911962,LYnewnotx2020
PRT,5812.53109366207,451.574423019732,LYnewnotx2020
PRT,5464.71570920427,420.239588558577,LYnewnotx2020
PRT,6114.75570846153,492.373794308032,LYnewnotx2020
PRT,3993.51115583392,308.434739296056,LYnewnotx2020
PRT,3979.2007801507,301.217009001732,LYnewnotx2020
PRT,3468.34861768304,256.487626069659,LYnewnotx2020
PRT,3170.37099387661,230.602254171573,LYnewnotx2020
PRT,3015.03295063869,215.451815830591,LYnewnotx2020
PRT,2434.46025340369,172.91135062868,LYnewnotx2020
PRT,2377.0265589061,165.025336705057,LYnewnotx2020
PRT,2209.3521077465,148.902740680266,LYnewnotx2020
PRT,1867.88844987875,125.777654308604,LYnewnotx2020
PRT,1760.61510588639,116.391763658308,LYnewnotx2020
PRT,1775.26387060291,118.981324568172,LYnewnotx2020
PRT,1648.49536064754,107.500515767844,LYnewnotx2020
PRT,1556.92579536967,101.153578343665,LYnewnotx2020
PRT,1260.86961563058,81.7251533982878,LYnewnotx2020
PRT,1009.65946039357,64.3346730949568,LYnewnotx2020
PRT,843.516166197212,53.3101709792111,LYnewnotx2020
PRT,703.241000388613,44.1624001887167,LYnewnotx2020
PRT,459.386804919494,28.8450490703158,LYnewnotx2020
PRT,429.27490775664,27.2606892685126,LYnewnotx2020
PRT,605.408761385905,45.081894444306,LYnewnotx2020
PRY,2210.16129888712,180.665105423174,LYnewnotx2020
PRY,2242.04375615227,182.938719117532,LYnewnotx2020
PRY,2271.80058627138,185.053492409495,LYnewnotx2020
PRY,2850.38823958658,231.559491290402,LYnewnotx2020
PRY,2682.09597592288,217.291619334443,LYnewnotx2020
PRY,2986.92024509396,241.469881091833,LYnewnotx2020
PRY,2479.09893370561,199.984276228277,LYnewnotx2020
PRY,2250.38361712051,181.131034910753,LYnewnotx2020
PRY,2113.80636632475,169.685199295107,LYnewnotx2020
PRY,3294.9839031537,263.899421112472,LYnewnotx2020
PRY,3079.06409702393,245.76212623263,LYnewnotx2020
PRY,3186.27788082326,253.663767684573,LYnewnotx2020
PRY,2634.88275221638,209.127746462502,LYnewnotx2020
PRY,2726.6404645521,215.715906993278,LYnewnotx2020
PRY,2420.69440977709,190.895298156324,LYnewnotx2020
PRY,2232.27951875435,175.518896449169,LYnewnotx2020
PRY,2090.01788805296,160.692877391037,LYnewnotx2020
PRY,2165.77949419098,168.015469335798,LYnewnotx2020
PRY,2181.91195541735,170.496606066781,LYnewnotx2020
PRY,2403.54151964797,186.973285314358,LYnewnotx2020
PRY,2333.16594437963,185.959159136362,LYnewnotx2020
PRY,2943.09421558825,233.897786122569,LYnewnotx2020
PRY,2536.68780258183,200.971214481723,LYnewnotx2020
PRY,2541.10679637967,200.656539113481,LYnewnotx2020
PRY,2929.72111928574,230.559340047994,LYnewnotx2020
PRY,2549.07358701955,199.906204089614,LYnewnotx2020
PRY,2511.52003371239,196.342826308117,LYnewnotx2020
PRY,2249.88014483674,175.310243957139,LYnewnotx2020
PRY,2355.76985008491,182.927483283461,LYnewnotx2020
PRY,2075.28208693252,160.564479539885,LYnewnotx2020
PRY,1731.62454091703,133.471383683265,LYnewnotx2020
PRY,1693.50254291703,130.083729804609,LYnewnotx2020
PRY,1749.07875691075,133.867907349879,LYnewnotx2020
PRY,1410.49142186478,107.54447170373,LYnewnotx2020
PRY,1292.14305137185,98.1281088176567,LYnewnotx2020
PRY,1104.17261823402,83.5043913583288,LYnewnotx2020
PRY,970.481109936154,73.1094693140216,LYnewnotx2020
PRY,912.905778063777,68.4928566421517,LYnewnotx2020
PRY,675.843572219087,50.4923768062183,LYnewnotx2020
PRY,468.908369478649,35.3169695481668,LYnewnotx2020
PSE,514.247454984493,68.0280787344098,LYnewnotx2020
PSE,374.617610520295,49.5379634440339,LYnewnotx2020
PSE,360.194615741621,47.4556173797562,LYnewnotx2020
PSE,357.895055917614,47.0619167201478,LYnewnotx2020
PSE,330.699087809666,43.5971283506862,LYnewnotx2020
PSE,291.418509142237,38.0675817227376,LYnewnotx2020
PSE,156.252895367325,20.2641982275963,LYnewnotx2020
PSE,213.900699323482,27.9555586155476,LYnewnotx2020
PSE,211.226018925075,27.3315494798337,LYnewnotx2020
PSE,358.810135129658,46.3201985371647,LYnewnotx2020
PSE,159.661238694745,20.6099493612678,LYnewnotx2020
PSE,213.180221050855,27.3289699323394,LYnewnotx2020
PSE,231.526021478792,29.6716723684872,LYnewnotx2020
PSE,162.277537686041,20.597036764726,LYnewnotx2020
PSE,148.389929337974,18.7811707059948,LYnewnotx2020
PSE,165.884176243796,20.8961906239752,LYnewnotx2020
PSE,80.9679299747556,10.1048721332692,LYnewnotx2020
PSE,118.344137089131,14.9415131355461,LYnewnotx2020
PSE,28.7744273465493,3.46721303830392,LYnewnotx2020
PSE,93.101788614501,11.4880850546508,LYnewnotx2020
PSE,162.343234308102,20.7669964367346,LYnewnotx2020
PSE,148.148348138232,18.8859913568663,LYnewnotx2020
PSE,176.401394129408,26.4479825632218,LYnewnotx2020
PSE,72.6695718052491,9.19108403958242,LYnewnotx2020
PSE,46.4183311772656,5.84700781385212,LYnewnotx2020
PSE,51.7005981832143,6.48607105306537,LYnewnotx2020
PSE,70.1938635559231,8.78166636378473,LYnewnotx2020
PSE,53.1243714129102,6.62652203838016,LYnewnotx2020
PSE,62.4989908215193,7.76997763952767,LYnewnotx2020
PSE,52.6321041583859,6.51882661324555,LYnewnotx2020
PSE,43.4822754177675,5.36347574732498,LYnewnotx2020
PSE,40.0673190081524,4.92610766303948,LYnewnotx2020
PSE,36.5590653167868,4.47851607718913,LYnewnotx2020
PSE,53.5453659816334,7.22135871704437,LYnewnotx2020
PSE,40.2005933618378,4.88621094990147,LYnewnotx2020
PSE,31.7651214797672,3.84532145669809,LYnewnotx2020
PSE,24.1460994809638,2.91328653421089,LYnewnotx2020
PSE,15.2298215860946,1.83066905665714,LYnewnotx2020
PSE,13.2361230375525,1.58434706473819,LYnewnotx2020
PSE,6.71273186504364,0.760055660005513,LYnewnotx2020
PYF,114.282432339492,9.65346705773234,LYnewnotx2020
PYF,100.932133512649,8.52366354994945,LYnewnotx2020
PYF,100.047385983495,8.45985204230333,LYnewnotx2020
PYF,123.688005479357,10.4992043887522,LYnewnotx2020
PYF,122.207729757693,10.3011513477774,LYnewnotx2020
PYF,120.808217682229,10.1596395780327,LYnewnotx2020
PYF,131.521242338923,11.0729111809323,LYnewnotx2020
PYF,118.388208456577,9.89391228000149,LYnewnotx2020
PYF,93.7081339925587,7.78212872585585,LYnewnotx2020
PYF,104.106174171133,8.55483501766767,LYnewnotx2020
PYF,79.7727897491724,6.50302351876276,LYnewnotx2020
PYF,67.2203395927869,5.49044373644833,LYnewnotx2020
PYF,109.927541767576,8.95137807042249,LYnewnotx2020
PYF,107.729255456248,8.80106871862202,LYnewnotx2020
PYF,116.058997462799,9.39355851914039,LYnewnotx2020
PYF,113.598858433754,9.17438593809955,LYnewnotx2020
PYF,121.11410277086,9.83383472103989,LYnewnotx2020
PYF,49.2615595001526,3.68789289879892,LYnewnotx2020
PYF,67.2014199020351,5.05886204189897,LYnewnotx2020
PYF,83.9854630209985,6.46574987153173,LYnewnotx2020
PYF,81.4021028087564,6.53532877829483,LYnewnotx2020
PYF,78.6384938927501,6.29340976947152,LYnewnotx2020
PYF,84.1544428209333,6.71242303316557,LYnewnotx2020
PYF,64.6578292907792,5.13678220546718,LYnewnotx2020
PYF,69.665454802701,5.51014592505841,LYnewnotx2020
PYF,66.5136313773627,5.23622986417656,LYnewnotx2020
PYF,70.2575486522046,5.51059573106184,LYnewnotx2020
PYF,66.500462683006,5.19505723618275,LYnewnotx2020
PYF,50.0871987418546,3.89653849395048,LYnewnotx2020
PYF,46.8470714467354,3.63029975765699,LYnewnotx2020
PYF,32.6199326560946,2.51889880798171,LYnewnotx2020
PYF,50.0327764478651,3.85280875051472,LYnewnotx2020
PYF,36.453817040988,2.79934274590172,LYnewnotx2020
PYF,32.7886355845455,2.5094759786817,LYnewnotx2020
PYF,29.0382222667876,2.21399993515738,LYnewnotx2020
PYF,22.0532740055683,1.67448025500563,LYnewnotx2020
PYF,21.2701238404748,1.60861832604917,LYnewnotx2020
PYF,17.2361029485591,1.29778284321924,LYnewnotx2020
PYF,13.0946749833445,0.981201012438573,LYnewnotx2020
PYF,11.0519241394798,0.854390001629637,LYnewnotx2020
QAT,687.047017755466,55.8022304057112,LYnewnotx2020
QAT,569.503008304591,46.2409924020041,LYnewnotx2020
QAT,453.757439255307,36.7610791126332,LYnewnotx2020
QAT,537.24052883513,43.433071096975,LYnewnotx2020
QAT,511.656143411419,41.1656113808722,LYnewnotx2020
QAT,624.844232872965,50.1837803368106,LYnewnotx2020
QAT,545.54804836251,43.7041810137333,LYnewnotx2020
QAT,601.983112387178,48.0447896868795,LYnewnotx2020
QAT,524.115655719385,41.6416024276841,LYnewnotx2020
QAT,432.553800151089,34.208234939769,LYnewnotx2020
QAT,406.873106759799,32.08771846833,LYnewnotx2020
QAT,427.457593706311,33.6840430982342,LYnewnotx2020
QAT,416.396348797568,32.6860579693618,LYnewnotx2020
QAT,419.451600305028,32.9221390947375,LYnewnotx2020
QAT,505.576381105658,39.5369327593208,LYnewnotx2020
QAT,585.300392304837,45.5904890308462,LYnewnotx2020
QAT,447.667083875584,34.5089264233471,LYnewnotx2020
QAT,394.069849451046,30.6509408793643,LYnewnotx2020
QAT,440.936187986218,34.0973854979988,LYnewnotx2020
QAT,423.945667890782,32.6169202843962,LYnewnotx2020
QAT,463.152480968023,35.8663121555483,LYnewnotx2020
QAT,497.25237469254,38.4229432872918,LYnewnotx2020
QAT,433.281197210621,33.4119144083463,LYnewnotx2020
QAT,431.886825070925,33.2414669541721,LYnewnotx2020
QAT,353.702420906303,27.1763092484515,LYnewnotx2020
QAT,395.705879703788,30.3541158771548,LYnewnotx2020
QAT,421.951762993092,32.3132156722043,LYnewnotx2020
QAT,472.604259606157,36.1453248307121,LYnewnotx2020
QAT,598.957286501877,45.7623088666144,LYnewnotx2020
QAT,607.931676323647,46.4107963658835,LYnewnotx2020
QAT,552.673942041144,42.16205270897,LYnewnotx2020
QAT,486.993095015866,37.0757335913598,LYnewnotx2020
QAT,565.683205637782,42.9966962023252,LYnewnotx2020
QAT,423.026472189461,32.3334418382329,LYnewnotx2020
QAT,256.521598963112,19.4537980606778,LYnewnotx2020
QAT,274.567315428632,20.8061006620018,LYnewnotx2020
QAT,215.097971627376,16.2811131048111,LYnewnotx2020
QAT,201.879405442115,15.2655603033831,LYnewnotx2020
QAT,187.454783875126,14.1628410297209,LYnewnotx2020
QAT,108.100912999571,7.99094436839394,LYnewnotx2020
ROU,39275.3848207037,3329.22905183401,LYnewnotx2020
ROU,39034.3328151852,3312.56452009587,LYnewnotx2020
ROU,38615.3910291535,3288.8160197867,LYnewnotx2020
ROU,38161.5854273343,3265.77766081904,LYnewnotx2020
ROU,36018.8041986072,3094.79456205797,LYnewnotx2020
ROU,34840.8330958456,2999.0589136524,LYnewnotx2020
ROU,34875.2728768834,3003.23359152226,LYnewnotx2020
ROU,35722.0447073273,3069.9595961042,LYnewnotx2020
ROU,37237.7771293251,3189.19237789135,LYnewnotx2020
ROU,38073.2561294795,3250.06495248746,LYnewnotx2020
ROU,41530.8141859574,3537.02367290023,LYnewnotx2020
ROU,38922.7534441587,3313.11391065351,LYnewnotx2020
ROU,44777.8798551659,3812.40650965921,LYnewnotx2020
ROU,49508.147125586,4217.55902630202,LYnewnotx2020
ROU,51173.7357590424,4360.05016214015,LYnewnotx2020
ROU,59977.7785707625,5207.37818750588,LYnewnotx2020
ROU,60248.9337931478,5211.7821219596,LYnewnotx2020
ROU,54793.6891124049,4672.2474136953,LYnewnotx2020
ROU,54221.5919454263,4558.5975377939,LYnewnotx2020
ROU,41504.0316379351,3332.21580714653,LYnewnotx2020
ROU,36743.6983069151,2847.0732781161,LYnewnotx2020
ROU,34756.9631264584,2693.94643245148,LYnewnotx2020
ROU,32317.0933176986,2505.9814115361,LYnewnotx2020
ROU,31755.3178648352,2463.18615295181,LYnewnotx2020
ROU,31242.6897827817,2422.55503099541,LYnewnotx2020
ROU,26275.5872190901,2034.69151433968,LYnewnotx2020
ROU,23799.3149493587,1840.31524614555,LYnewnotx2020
ROU,20745.4677300774,1600.81563788017,LYnewnotx2020
ROU,18775.0655769371,1445.71312967431,LYnewnotx2020
ROU,18022.4883931913,1385.42573031083,LYnewnotx2020
ROU,12041.263932801,924.289080267999,LYnewnotx2020
ROU,13623.8557742336,1044.95497496613,LYnewnotx2020
ROU,12186.4543859879,933.716530503308,LYnewnotx2020
ROU,9414.08958460046,720.12366439845,LYnewnotx2020
ROU,7216.9129036358,550.697157892701,LYnewnotx2020
ROU,5207.37694524824,395.996091799706,LYnewnotx2020
ROU,5477.82885601932,415.103323514185,LYnewnotx2020
ROU,3397.81985495019,256.401432080072,LYnewnotx2020
ROU,2162.41662001605,162.431786135145,LYnewnotx2020
ROU,2223.92640851578,173.179357045106,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,11611.5879452514,2526.47277282253,LYnewnotx2020
RUS,8340.93485304858,1812.65732725995,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,24790.6200218814,5534.11939941706,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,8388.14987092924,1806.80306224114,LYnewnotx2020
RUS,4037.46401273587,858.938282818583,LYnewnotx2020
RUS,4261.25308668314,906.571745790653,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,14578.6305365134,3235.21847712794,LYnewnotx2020
RUS,14034.526586105,3109.1233633143,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,0,0,LYnewnotx2020
RUS,1018.37757232022,215.809585493094,LYnewnotx2020
RUS,1173.26022452426,244.918658271425,LYnewnotx2020
RUS,6794.382349774,1693.10529462986,LYnewnotx2020
RWA,5663.1531149326,747.570957690451,LYnewnotx2020
RWA,5217.57217810484,687.741881652795,LYnewnotx2020
RWA,5145.69380526329,677.448792159824,LYnewnotx2020
RWA,5069.32148873811,666.493430881992,LYnewnotx2020
RWA,5233.25031632117,686.996406986572,LYnewnotx2020
RWA,4846.27462762585,634.979881128883,LYnewnotx2020
RWA,8891.31853028099,1163.06353955828,LYnewnotx2020
RWA,11745.8917242271,1533.78559398705,LYnewnotx2020
RWA,14596.8086040884,1901.69688095059,LYnewnotx2020
RWA,16444.5673206603,2137.71319998554,LYnewnotx2020
RWA,21012.6812203048,2680.6402313714,LYnewnotx2020
RWA,9431.61699535408,1159.29435638916,LYnewnotx2020
RWA,7743.98284436572,909.590168290564,LYnewnotx2020
RWA,5699.70154284453,692.416489828346,LYnewnotx2020
RWA,4398.4359955535,631.853223858688,LYnewnotx2020
RWA,3131.33506840353,500.678298441467,LYnewnotx2020
RWA,3205.61834300087,557.163660507344,LYnewnotx2020
RWA,5039.28533116334,949.479383340045,LYnewnotx2020
RWA,5918.61993010179,1164.56759336991,LYnewnotx2020
RWA,5880.25766722836,1197.69029022133,LYnewnotx2020
RWA,5172.94269890819,1091.71450126679,LYnewnotx2020
RWA,4412.68589027786,878.930838532632,LYnewnotx2020
RWA,5326.70485490068,827.678374357422,LYnewnotx2020
RWA,5950.25538006389,898.523235362092,LYnewnotx2020
RWA,5723.37455986103,815.592940412787,LYnewnotx2020
RWA,6168.62395009986,880.060891723881,LYnewnotx2020
RWA,6567.414374444,873.263896925532,LYnewnotx2020
RWA,6987.7218866862,840.901761199783,LYnewnotx2020
RWA,7007.00796795865,798.188363545598,LYnewnotx2020
RWA,6767.83804888339,750.233780499395,LYnewnotx2020
RWA,5969.18526710171,651.820448687897,LYnewnotx2020
RWA,5861.10080482453,621.29977374827,LYnewnotx2020
RWA,5079.4614243431,534.778523972675,LYnewnotx2020
RWA,4424.21116067228,460.153594606689,LYnewnotx2020
RWA,4163.27753775127,427.979884519602,LYnewnotx2020
RWA,3491.98433433526,356.780574860651,LYnewnotx2020
RWA,3242.68772933792,325.824538490672,LYnewnotx2020
RWA,2648.21066009567,264.718304524959,LYnewnotx2020
RWA,2148.58191655665,211.777783391625,LYnewnotx2020
RWA,1372.139931245,131.353611656328,LYnewnotx2020
SAU,30078.9289956541,2652.3270463347,LYnewnotx2020
SAU,22569.9037695128,1987.68008286952,LYnewnotx2020
SAU,23141.208921088,2034.61878502578,LYnewnotx2020
SAU,20311.3232018032,1782.18924131627,LYnewnotx2020
SAU,19090.263172678,1671.44191646402,LYnewnotx2020
SAU,10456.89112698,913.284163801375,LYnewnotx2020
SAU,9621.48833288299,838.883619265755,LYnewnotx2020
SAU,7776.59048373369,676.680266718395,LYnewnotx2020
SAU,6150.58562505725,533.964547380643,LYnewnotx2020
SAU,6427.95858198837,556.717897842532,LYnewnotx2020
SAU,5901.5673925851,509.685520807963,LYnewnotx2020
SAU,5316.1261028183,457.690986016488,LYnewnotx2020
SAU,4718.32756935662,404.860729247921,LYnewnotx2020
SAU,5454.01514551688,466.379414828897,LYnewnotx2020
SAU,5622.45276019891,479.242961098051,LYnewnotx2020
SAU,5876.42805890667,499.127797296976,LYnewnotx2020
SAU,6148.2055040357,520.437793039726,LYnewnotx2020
SAU,6310.5652289836,530.87480873557,LYnewnotx2020
SAU,6304.19236794873,528.588920482887,LYnewnotx2020
SAU,6287.21813422658,521.665661590268,LYnewnotx2020
SAU,5496.28048510794,445.906578623985,LYnewnotx2020
SAU,4558.493919252,368.710351296468,LYnewnotx2020
SAU,4857.33407080802,391.642829360297,LYnewnotx2020
SAU,4261.13397268364,342.41329267415,LYnewnotx2020
SAU,4100.20588530031,328.283251194055,LYnewnotx2020
SAU,4474.16983715425,356.816173118954,LYnewnotx2020
SAU,3966.18627813573,315.076573816381,LYnewnotx2020
